"customer","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_total","segment"
"17593.0",3,"11","8095.80",5,5,5,15,"Champions"
"16013.0",3,"84","57446.44",5,5,5,15,"Champions"
"14562.0",3,"26","6729.40",5,5,5,15,"Champions"
"16353.0",3,"38","9999.46",5,5,5,15,"Champions"
"17673.0",1,"13","4233.58",5,5,5,15,"Champions"
"17884.0",3,"20","3067.89",5,5,5,15,"Champions"
"14608.0",4,"10","3342.94",5,5,5,15,"Champions"
"17706.0",4,"31","20749.98",5,5,5,15,"Champions"
"13305.0",4,"16","3754.71",5,5,5,15,"Champions"
"15572.0",4,"10","4068.67",5,5,5,15,"Champions"
"17090.0",4,"13","3149.48",5,5,5,15,"Champions"
"17402.0",4,"22","5061.18",5,5,5,15,"Champions"
"17920.0",4,"54","24492.66",5,5,5,15,"Champions"
"14401.0",4,"22","6795.90",5,5,5,15,"Champions"
"14739.0",4,"25","12287.50",5,5,5,15,"Champions"
"15290.0",4,"26","10496.28",5,5,5,15,"Champions"
"13110.0",31,"12","2957.47",4,5,5,14,"Champions"
"17696.0",38,"27","7679.59",4,5,5,14,"Champions"
"14841.0",53,"14","7163.00",4,5,5,14,"Champions"
"17432.0",18,"9","1751.39",5,5,4,14,"Champions"
"13329.0",31,"8","5112.97",4,5,5,14,"Champions"
"16837.0",31,"11","3170.98",4,5,5,14,"Champions"
"13316.0",37,"10","13191.57",4,5,5,14,"Champions"
"14198.0",18,"9","1569.73",5,5,4,14,"Champions"
"14341.0",45,"18","4467.32",4,5,5,14,"Champions"
"15249.0",31,"18","9266.00",4,5,5,14,"Champions"
"17348.0",14,"9","2464.31",5,5,4,14,"Champions"
"18139.0",17,"6","8438.34",5,4,5,14,"Champions"
"15134.0",14,"10","1596.29",5,5,4,14,"Champions"
"13862.0",18,"9","2556.09",5,5,4,14,"Champions"
"17183.0",7,"6","3347.31",5,4,5,14,"Champions"
"13975.0",31,"12","5358.84",4,5,5,14,"Champions"
"13884.0",7,"10","1888.48",5,5,4,14,"Champions"
"13118.0",19,"9","2415.41",5,5,4,14,"Champions"
"12779.0",37,"14","6722.27",4,5,5,14,"Champions"
"14502.0",19,"11","2467.63",5,5,4,14,"Champions"
"15123.0",7,"5","4656.17",5,4,5,14,"Champions"
"16940.0",52,"8","6427.66",4,5,5,14,"Champions"
"13381.0",31,"12","8224.37",4,5,5,14,"Champions"
"12627.0",10,"6","4082.53",5,4,5,14,"Champions"
"14205.0",16,"9","2414.20",5,5,4,14,"Champions"
"14397.0",2,"19","2612.96",5,5,4,14,"Champions"
"12523.0",19,"23","4030.15",4,5,5,14,"Champions"
"13804.0",30,"9","3208.52",4,5,5,14,"Champions"
"13988.0",19,"8","4757.80",4,5,5,14,"Champions"
"16710.0",19,"22","6349.09",4,5,5,14,"Champions"
"16258.0",45,"15","11942.52",4,5,5,14,"Champions"
"14159.0",19,"20","7926.79",4,5,5,14,"Champions"
"17865.0",30,"46","26372.29",4,5,5,14,"Champions"
"17758.0",19,"12","5012.53",4,5,5,14,"Champions"
"15421.0",58,"10","3805.34",4,5,5,14,"Champions"
"17738.0",19,"13","4183.56",4,5,5,14,"Champions"
"14525.0",19,"17","8232.69",4,5,5,14,"Champions"
"14221.0",42,"17","6517.49",4,5,5,14,"Champions"
"15027.0",30,"10","3195.60",4,5,5,14,"Champions"
"13384.0",30,"11","6680.83",4,5,5,14,"Champions"
"14593.0",21,"12","3704.51",4,5,5,14,"Champions"
"12359.0",57,"10","8935.94",4,5,5,14,"Champions"
"12949.0",30,"22","15526.70",4,5,5,14,"Champions"
"17690.0",30,"20","7448.10",4,5,5,14,"Champions"
"15114.0",30,"12","3400.12",4,5,5,14,"Champions"
"13941.0",21,"15","11122.30",4,5,5,14,"Champions"
"16767.0",30,"15","8069.45",4,5,5,14,"Champions"
"17509.0",57,"8","6115.14",4,5,5,14,"Champions"
"12759.0",52,"8","4618.74",4,5,5,14,"Champions"
"13880.0",21,"17","4391.66",4,5,5,14,"Champions"
"12700.0",7,"4","4525.99",5,4,5,14,"Champions"
"17719.0",37,"15","5396.04",4,5,5,14,"Champions"
"18061.0",21,"28","6488.97",4,5,5,14,"Champions"
"14849.0",21,"43","15763.45",4,5,5,14,"Champions"
"12380.0",21,"8","7210.65",4,5,5,14,"Champions"
"12594.0",37,"14","4890.11",4,5,5,14,"Champions"
"17063.0",21,"13","3638.53",4,5,5,14,"Champions"
"16945.0",21,"33","8548.16",4,5,5,14,"Champions"
"15754.0",51,"9","3037.61",4,5,5,14,"Champions"
"16131.0",51,"12","9957.42",4,5,5,14,"Champions"
"16293.0",21,"15","4657.95",4,5,5,14,"Champions"
"13209.0",30,"13","8509.51",4,5,5,14,"Champions"
"16218.0",29,"13","4439.97",4,5,5,14,"Champions"
"17961.0",21,"100","2995.54",4,5,5,14,"Champions"
"13520.0",58,"11","5669.40",4,5,5,14,"Champions"
"12931.0",21,"57","92347.34",4,5,5,14,"Champions"
"14748.0",29,"10","3152.32",4,5,5,14,"Champions"
"16279.0",21,"9","5705.08",4,5,5,14,"Champions"
"14776.0",51,"15","3708.30",4,5,5,14,"Champions"
"15529.0",22,"12","5109.40",4,5,5,14,"Champions"
"16743.0",29,"14","4253.26",4,5,5,14,"Champions"
"16986.0",29,"11","4888.75",4,5,5,14,"Champions"
"13983.0",29,"21","7108.45",4,5,5,14,"Champions"
"14794.0",2,"10","1953.90",5,5,4,14,"Champions"
"13815.0",22,"8","6737.74",4,5,5,14,"Champions"
"13313.0",22,"12","3445.32",4,5,5,14,"Champions"
"13340.0",45,"12","22100.56",4,5,5,14,"Champions"
"14944.0",29,"19","9784.67",4,5,5,14,"Champions"
"13481.0",45,"11","3830.84",4,5,5,14,"Champions"
"17416.0",29,"22","17298.45",4,5,5,14,"Champions"
"12477.0",22,"9","20276.37",4,5,5,14,"Champions"
"12708.0",29,"18","4738.10",4,5,5,14,"Champions"
"17059.0",29,"9","5602.53",4,5,5,14,"Champions"
"17716.0",22,"24","15956.97",4,5,5,14,"Champions"
"16186.0",22,"26","9026.11",4,5,5,14,"Champions"
"16126.0",29,"15","14646.80",4,5,5,14,"Champions"
"17340.0",29,"18","22404.82",4,5,5,14,"Champions"
"14466.0",29,"13","4646.90",4,5,5,14,"Champions"
"13047.0",56,"23","8790.21",4,5,5,14,"Champions"
"16791.0",29,"15","4025.94",4,5,5,14,"Champions"
"13685.0",2,"7","3119.44",5,4,5,14,"Champions"
"17584.0",7,"6","5309.42",5,4,5,14,"Champions"
"13871.0",22,"17","7885.85",4,5,5,14,"Champions"
"17147.0",22,"9","3199.95",4,5,5,14,"Champions"
"16656.0",22,"30","16833.17",4,5,5,14,"Champions"
"14064.0",29,"15","3332.42",4,5,5,14,"Champions"
"14112.0",22,"13","5834.59",4,5,5,14,"Champions"
"12798.0",10,"4","8510.93",5,4,5,14,"Champions"
"12647.0",22,"35","14916.35",4,5,5,14,"Champions"
"12481.0",22,"14","11191.39",4,5,5,14,"Champions"
"12567.0",22,"15","12467.86",4,5,5,14,"Champions"
"13148.0",29,"26","8612.31",4,5,5,14,"Champions"
"16003.0",29,"10","5613.83",4,5,5,14,"Champions"
"17799.0",22,"20","6341.89",4,5,5,14,"Champions"
"13491.0",51,"27","4566.56",4,5,5,14,"Champions"
"15983.0",22,"8","3958.82",4,5,5,14,"Champions"
"17965.0",37,"29","7237.23",4,5,5,14,"Champions"
"17613.0",22,"14","4559.15",4,5,5,14,"Champions"
"14107.0",51,"11","4877.30",4,5,5,14,"Champions"
"14507.0",23,"11","3284.43",4,5,5,14,"Champions"
"12910.0",23,"13","5796.52",4,5,5,14,"Champions"
"14710.0",14,"13","1922.59",5,5,4,14,"Champions"
"16008.0",23,"15","5384.13",4,5,5,14,"Champions"
"16817.0",2,"13","2804.90",5,5,4,14,"Champions"
"12500.0",23,"18","5559.21",4,5,5,14,"Champions"
"16717.0",23,"14","6986.23",4,5,5,14,"Champions"
"18075.0",23,"20","5783.29",4,5,5,14,"Champions"
"15051.0",23,"9","3935.16",4,5,5,14,"Champions"
"14898.0",23,"14","3507.81",4,5,5,14,"Champions"
"16652.0",58,"16","17550.39",4,5,5,14,"Champions"
"13629.0",23,"19","13370.86",4,5,5,14,"Champions"
"14057.0",23,"22","8408.84",4,5,5,14,"Champions"
"12678.0",42,"17","32855.18",4,5,5,14,"Champions"
"17377.0",23,"78","18314.37",4,5,5,14,"Champions"
"17071.0",28,"13","3801.20",4,5,5,14,"Champions"
"12970.0",7,"10","1523.91",5,5,4,14,"Champions"
"13211.0",10,"10","2729.32",5,5,4,14,"Champions"
"14626.0",23,"11","5410.92",4,5,5,14,"Champions"
"12731.0",23,"17","25631.71",4,5,5,14,"Champions"
"14426.0",23,"17","11727.94",4,5,5,14,"Champions"
"17596.0",23,"13","4920.67",4,5,5,14,"Champions"
"16359.0",7,"16","2697.75",5,5,4,14,"Champions"
"12626.0",23,"9","5954.48",4,5,5,14,"Champions"
"15805.0",23,"30","10189.23",4,5,5,14,"Champions"
"15967.0",23,"12","3041.60",4,5,5,14,"Champions"
"17069.0",28,"14","5794.28",4,5,5,14,"Champions"
"17191.0",28,"15","4836.05",4,5,5,14,"Champions"
"12451.0",10,"8","12629.88",5,4,5,14,"Champions"
"14640.0",24,"10","3667.06",4,5,5,14,"Champions"
"14533.0",24,"11","3466.37",4,5,5,14,"Champions"
"13557.0",28,"13","3032.26",4,5,5,14,"Champions"
"16426.0",2,"10","1908.25",5,5,4,14,"Champions"
"12600.0",28,"21","4448.92",4,5,5,14,"Champions"
"16771.0",33,"10","3939.10",4,5,5,14,"Champions"
"16912.0",28,"15","4480.31",4,5,5,14,"Champions"
"12726.0",28,"11","3690.60",4,5,5,14,"Champions"
"12712.0",28,"21","6401.66",4,5,5,14,"Champions"
"17512.0",28,"18","5467.82",4,5,5,14,"Champions"
"13735.0",24,"13","9813.22",4,5,5,14,"Champions"
"15296.0",50,"12","10342.83",4,5,5,14,"Champions"
"17097.0",2,"9","1340.45",5,5,4,14,"Champions"
"17314.0",24,"17","4904.43",4,5,5,14,"Champions"
"14543.0",28,"39","14867.12",4,5,5,14,"Champions"
"15981.0",24,"21","9362.77",4,5,5,14,"Champions"
"17220.0",24,"21","4475.85",4,5,5,14,"Champions"
"15955.0",24,"22","8658.36",4,5,5,14,"Champions"
"13178.0",26,"21","14059.19",4,5,5,14,"Champions"
"13451.0",26,"11","7189.78",4,5,5,14,"Champions"
"12415.0",24,"24","144033.37",4,5,5,14,"Champions"
"12423.0",0,"10","2301.39",5,5,4,14,"Champions"
"18069.0",26,"11","4524.66",4,5,5,14,"Champions"
"13875.0",53,"14","4814.37",4,5,5,14,"Champions"
"16150.0",42,"10","4395.59",4,5,5,14,"Champions"
"15532.0",25,"10","3750.25",4,5,5,14,"Champions"
"15513.0",33,"35","27750.55",4,5,5,14,"Champions"
"17663.0",25,"17","5175.83",4,5,5,14,"Champions"
"17652.0",25,"12","4867.72",4,5,5,14,"Champions"
"16416.0",26,"9","2972.88",4,5,5,14,"Champions"
"13184.0",14,"10","1700.29",5,5,4,14,"Champions"
"15281.0",58,"16","8543.57",4,5,5,14,"Champions"
"12428.0",25,"8","6405.26",4,5,5,14,"Champions"
"13577.0",25,"11","3484.28",4,5,5,14,"Champions"
"15681.0",25,"14","2989.70",4,5,5,14,"Champions"
"14227.0",26,"15","6366.16",4,5,5,14,"Champions"
"15058.0",25,"16","3410.03",4,5,5,14,"Champions"
"15291.0",25,"39","13801.56",4,5,5,14,"Champions"
"15203.0",25,"15","4400.18",4,5,5,14,"Champions"
"14530.0",25,"16","6197.40",4,5,5,14,"Champions"
"15365.0",25,"13","4557.13",4,5,5,14,"Champions"
"15910.0",0,"15","2681.80",5,5,4,14,"Champions"
"14680.0",25,"58","57412.77",4,5,5,14,"Champions"
"15125.0",25,"24","17024.87",4,5,5,14,"Champions"
"17044.0",25,"12","11962.30",4,5,5,14,"Champions"
"17287.0",26,"21","4111.96",4,5,5,14,"Champions"
"16571.0",26,"10","4248.74",4,5,5,14,"Champions"
"14044.0",26,"10","3119.35",4,5,5,14,"Champions"
"17838.0",26,"13","6722.90",4,5,5,14,"Champions"
"13450.0",26,"13","4120.04",4,5,5,14,"Champions"
"17211.0",26,"13","4046.65",4,5,5,14,"Champions"
"14882.0",26,"14","3628.15",4,5,5,14,"Champions"
"12867.0",26,"13","7913.29",4,5,5,14,"Champions"
"13437.0",14,"7","3408.06",5,4,5,14,"Champions"
"17913.0",58,"14","3475.44",4,5,5,14,"Champions"
"12613.0",57,"9","6295.07",4,5,5,14,"Champions"
"14001.0",45,"9","4530.09",4,5,5,14,"Champions"
"17092.0",50,"11","5594.96",4,5,5,14,"Champions"
"17442.0",36,"15","4620.30",4,5,5,14,"Champions"
"14467.0",17,"12","2220.99",5,5,4,14,"Champions"
"14506.0",17,"7","3290.67",5,4,5,14,"Champions"
"17768.0",8,"7","3509.51",5,4,5,14,"Champions"
"16532.0",17,"5","8756.64",5,4,5,14,"Champions"
"13634.0",33,"16","5060.07",4,5,5,14,"Champions"
"15998.0",36,"16","8308.34",4,5,5,14,"Champions"
"17705.0",3,"11","2083.90",5,5,4,14,"Champions"
"12948.0",16,"9","2317.43",5,5,4,14,"Champions"
"13107.0",44,"9","5253.07",4,5,5,14,"Champions"
"15129.0",50,"23","6860.18",4,5,5,14,"Champions"
"17937.0",8,"7","4301.22",5,4,5,14,"Champions"
"16813.0",8,"10","1692.98",5,5,4,14,"Champions"
"16170.0",50,"20","6869.00",4,5,5,14,"Champions"
"15862.0",8,"13","2923.14",5,5,4,14,"Champions"
"13213.0",56,"11","3851.52",4,5,5,14,"Champions"
"16891.0",1,"11","2056.82",5,5,4,14,"Champions"
"14737.0",3,"4","3554.17",5,4,5,14,"Champions"
"15484.0",1,"6","4656.00",5,4,5,14,"Champions"
"12670.0",10,"7","3436.29",5,4,5,14,"Champions"
"17528.0",1,"8","3628.50",5,4,5,14,"Champions"
"17107.0",33,"10","16075.42",4,5,5,14,"Champions"
"14711.0",10,"11","2868.80",5,5,4,14,"Champions"
"18283.0",3,"22","2730.70",5,5,4,14,"Champions"
"16409.0",36,"12","5709.04",4,5,5,14,"Champions"
"13324.0",36,"18","10513.47",4,5,5,14,"Champions"
"12472.0",32,"19","16494.59",4,5,5,14,"Champions"
"16208.0",44,"10","3440.45",4,5,5,14,"Champions"
"14655.0",8,"7","3878.51",5,4,5,14,"Champions"
"15021.0",8,"12","2783.83",5,5,4,14,"Champions"
"16841.0",36,"12","4006.06",4,5,5,14,"Champions"
"17135.0",16,"10","1948.36",5,5,4,14,"Champions"
"17075.0",17,"10","2241.73",5,5,4,14,"Champions"
"13993.0",42,"19","6775.71",4,5,5,14,"Champions"
"14871.0",3,"9","1258.97",5,5,4,14,"Champions"
"16466.0",33,"15","3838.59",4,5,5,14,"Champions"
"13015.0",53,"11","6586.42",4,5,5,14,"Champions"
"14587.0",18,"9","1601.14",5,5,4,14,"Champions"
"15240.0",44,"12","4459.98",4,5,5,14,"Champions"
"16107.0",17,"7","3204.16",5,4,5,14,"Champions"
"15356.0",31,"13","3464.95",4,5,5,14,"Champions"
"16843.0",42,"35","19571.43",4,5,5,14,"Champions"
"16612.0",32,"9","3245.43",4,5,5,14,"Champions"
"12584.0",3,"9","2254.15",5,5,4,14,"Champions"
"12358.0",1,"5","3447.07",5,4,5,14,"Champions"
"13421.0",40,"8","4092.62",4,5,5,14,"Champions"
"14503.0",3,"6","3543.26",5,4,5,14,"Champions"
"15434.0",8,"11","2567.06",5,5,4,14,"Champions"
"14676.0",31,"12","8356.79",4,5,5,14,"Champions"
"15301.0",50,"17","7603.44",4,5,5,14,"Champions"
"14936.0",33,"12","12410.81",4,5,5,14,"Champions"
"13104.0",3,"9","1709.10",5,5,4,14,"Champions"
"12408.0",32,"8","3905.77",4,5,5,14,"Champions"
"12820.0",3,"11","2689.52",5,5,4,14,"Champions"
"16987.0",3,"11","2513.95",5,5,4,14,"Champions"
"16979.0",3,"9","2859.74",5,5,4,14,"Champions"
"16711.0",3,"9","2868.48",5,5,4,14,"Champions"
"16016.0",3,"11","2533.94",5,5,4,14,"Champions"
"16497.0",49,"23","6695.28",4,5,5,14,"Champions"
"17940.0",49,"15","28525.33",4,5,5,14,"Champions"
"13097.0",32,"27","13080.48",4,5,5,14,"Champions"
"14901.0",11,"12","2289.65",5,5,4,14,"Champions"
"13755.0",3,"9","2161.35",5,5,4,14,"Champions"
"16076.0",3,"10","2234.73",5,5,4,14,"Champions"
"18226.0",44,"26","11878.88",4,5,5,14,"Champions"
"14673.0",3,"7","3410.81",5,4,5,14,"Champions"
"16764.0",3,"13","2799.25",5,5,4,14,"Champions"
"15696.0",33,"13","3906.57",4,5,5,14,"Champions"
"15950.0",31,"10","7180.71",4,5,5,14,"Champions"
"17728.0",3,"5","4238.76",5,4,5,14,"Champions"
"14129.0",1,"9","2591.34",5,5,4,14,"Champions"
"14083.0",4,"11","1407.26",5,5,4,14,"Champions"
"13890.0",1,"14","2927.38",5,5,4,14,"Champions"
"13750.0",53,"11","3602.18",4,5,5,14,"Champions"
"17213.0",40,"13","5182.30",4,5,5,14,"Champions"
"16153.0",49,"11","5133.49",4,5,5,14,"Champions"
"15785.0",32,"16","5969.93",4,5,5,14,"Champions"
"15059.0",40,"19","3522.77",4,5,5,14,"Champions"
"17676.0",4,"10","2765.84",5,5,4,14,"Champions"
"14639.0",52,"9","4978.96",4,5,5,14,"Champions"
"14004.0",43,"11","6258.45",4,5,5,14,"Champions"
"16515.0",52,"10","3216.30",4,5,5,14,"Champions"
"13842.0",58,"18","5629.91",4,5,5,14,"Champions"
"14790.0",16,"10","2526.62",5,5,4,14,"Champions"
"15493.0",32,"9","4306.49",4,5,5,14,"Champions"
"16187.0",31,"15","6911.44",4,5,5,14,"Champions"
"17323.0",15,"12","1562.19",5,5,4,14,"Champions"
"17372.0",40,"27","4346.71",4,5,5,14,"Champions"
"15819.0",49,"10","3934.79",4,5,5,14,"Champions"
"17490.0",0,"9","2750.50",5,5,4,14,"Champions"
"14659.0",8,"9","2529.93",5,5,4,14,"Champions"
"13824.0",32,"12","3314.76",4,5,5,14,"Champions"
"13719.0",15,"11","2814.27",5,5,4,14,"Champions"
"16918.0",49,"16","3213.29",4,5,5,14,"Champions"
"14040.0",40,"35","12645.57",4,5,5,14,"Champions"
"15288.0",43,"10","3874.28",4,5,5,14,"Champions"
"13823.0",18,"7","3403.45",5,4,5,14,"Champions"
"17288.0",9,"11","2499.98",5,5,4,14,"Champions"
"17345.0",15,"10","1604.68",5,5,4,14,"Champions"
"12494.0",15,"9","1602.87",5,5,4,14,"Champions"
"14239.0",43,"21","4263.17",4,5,5,14,"Champions"
"15708.0",40,"9","4378.72",4,5,5,14,"Champions"
"13157.0",49,"9","5687.36",4,5,5,14,"Champions"
"16950.0",56,"10","3776.37",4,5,5,14,"Champions"
"14211.0",53,"18","4402.29",4,5,5,14,"Champions"
"15782.0",9,"4","4014.10",5,4,5,14,"Champions"
"16686.0",47,"16","5070.92",4,5,5,14,"Champions"
"16081.0",56,"8","4460.18",4,5,5,14,"Champions"
"15521.0",40,"16","7096.09",4,5,5,14,"Champions"
"13362.0",9,"7","5394.07",5,4,5,14,"Champions"
"13654.0",43,"11","6308.00",4,5,5,14,"Champions"
"12838.0",33,"10","3398.48",4,5,5,14,"Champions"
"17924.0",11,"8","3536.70",5,4,5,14,"Champions"
"14913.0",35,"8","4073.13",4,5,5,14,"Champions"
"13784.0",9,"14","2910.23",5,5,4,14,"Champions"
"13588.0",15,"9","2478.95",5,5,4,14,"Champions"
"15329.0",39,"11","2984.33",4,5,5,14,"Champions"
"15752.0",39,"9","4207.54",4,5,5,14,"Champions"
"15622.0",43,"17","7852.61",4,5,5,14,"Champions"
"13196.0",11,"7","3068.84",5,4,5,14,"Champions"
"17236.0",12,"12","1929.26",5,5,4,14,"Champions"
"13173.0",4,"11","2629.35",5,5,4,14,"Champions"
"18257.0",39,"12","4585.15",4,5,5,14,"Champions"
"16407.0",12,"14","2821.65",5,5,4,14,"Champions"
"13610.0",12,"14","2174.63",5,5,4,14,"Champions"
"16360.0",4,"6","3512.53",5,4,5,14,"Champions"
"14800.0",47,"17","7763.07",4,5,5,14,"Champions"
"13527.0",33,"12","4683.74",4,5,5,14,"Champions"
"13139.0",16,"8","8202.98",5,4,5,14,"Champions"
"16115.0",9,"12","2575.14",5,5,4,14,"Champions"
"17396.0",39,"13","8789.10",4,5,5,14,"Champions"
"16600.0",4,"13","2153.41",5,5,4,14,"Champions"
"15550.0",4,"12","2218.80",5,5,4,14,"Champions"
"17227.0",18,"12","2022.03",5,5,4,14,"Champions"
"16005.0",12,"10","2435.80",5,5,4,14,"Champions"
"15033.0",4,"10","2583.37",5,5,4,14,"Champions"
"13647.0",9,"8","3071.68",5,4,5,14,"Champions"
"16271.0",15,"8","3433.02",5,4,5,14,"Champions"
"13982.0",39,"9","4445.59",4,5,5,14,"Champions"
"16444.0",46,"17","3656.58",4,5,5,14,"Champions"
"15632.0",15,"8","3285.31",5,4,5,14,"Champions"
"17324.0",17,"12","2301.87",5,5,4,14,"Champions"
"16915.0",9,"11","1543.18",5,5,4,14,"Champions"
"15747.0",12,"9","2562.61",5,5,4,14,"Champions"
"13327.0",38,"20","9879.48",4,5,5,14,"Champions"
"13538.0",43,"12","3112.73",4,5,5,14,"Champions"
"16325.0",46,"12","3597.50",4,5,5,14,"Champions"
"13203.0",9,"10","2648.25",5,5,4,14,"Champions"
"17629.0",5,"10","2455.52",5,5,4,14,"Champions"
"16942.0",12,"9","1920.59",5,5,4,14,"Champions"
"12484.0",35,"9","5573.15",4,5,5,14,"Champions"
"17203.0",35,"10","5575.88",4,5,5,14,"Champions"
"14312.0",46,"11","3090.29",4,5,5,14,"Champions"
"16019.0",46,"27","17465.85",4,5,5,14,"Champions"
"16609.0",15,"7","5493.46",5,4,5,14,"Champions"
"15722.0",35,"11","5258.10",4,5,5,14,"Champions"
"18188.0",15,"6","3280.59",5,4,5,14,"Champions"
"17750.0",5,"9","1781.28",5,5,4,14,"Champions"
"13838.0",5,"10","1966.09",5,5,4,14,"Champions"
"16794.0",1,"15","2088.89",5,5,4,14,"Champions"
"12928.0",35,"12","4304.89",4,5,5,14,"Champions"
"17160.0",31,"17","10209.16",4,5,5,14,"Champions"
"13026.0",1,"9","1733.08",5,5,4,14,"Champions"
"13136.0",56,"13","6274.56",4,5,5,14,"Champions"
"16029.0",38,"106","114066.39",4,5,5,14,"Champions"
"13536.0",1,"7","3448.29",5,4,5,14,"Champions"
"13704.0",5,"9","2308.06",5,5,4,14,"Champions"
"14498.0",42,"10","3911.27",4,5,5,14,"Champions"
"15367.0",57,"11","5081.33",4,5,5,14,"Champions"
"17930.0",35,"13","4275.22",4,5,5,14,"Champions"
"17669.0",42,"10","6142.35",4,5,5,14,"Champions"
"14897.0",7,"8","3140.54",5,4,5,14,"Champions"
"16729.0",38,"21","7236.60",4,5,5,14,"Champions"
"14852.0",58,"18","6147.18",4,5,5,14,"Champions"
"13911.0",57,"20","4234.99",4,5,5,14,"Champions"
"13782.0",12,"13","1793.72",5,5,4,14,"Champions"
"15719.0",32,"31","10221.41",4,5,5,14,"Champions"
"16440.0",7,"6","3856.97",5,4,5,14,"Champions"
"14723.0",10,"11","2089.66",5,5,4,14,"Champions"
"12431.0",35,"25","10527.97",4,5,5,14,"Champions"
"13297.0",7,"7","4368.62",5,4,5,14,"Champions"
"17612.0",53,"18","5394.86",4,5,5,14,"Champions"
"13617.0",40,"8","1278.75",4,5,4,13,"Champions"
"14446.0",0,"5","1236.51",5,4,4,13,"Champions"
"12518.0",0,"5","1840.89",5,4,4,13,"Champions"
"16446.0",0,"2","168472.50",5,3,5,13,"Loyal Customers"
"14730.0",1,"8","2005.06",5,4,4,13,"Champions"
"15214.0",1,"8","1661.44",5,4,4,13,"Champions"
"13860.0",1,"5","1245.90",5,4,4,13,"Champions"
"18210.0",1,"7","2768.83",5,4,4,13,"Champions"
"17451.0",1,"7","1721.40",5,4,4,13,"Champions"
"15453.0",1,"7","1388.37",5,4,4,13,"Champions"
"14251.0",1,"5","2879.70",5,4,4,13,"Champions"
"14698.0",1,"5","1250.76",5,4,4,13,"Champions"
"16833.0",1,"6","2409.04",5,4,4,13,"Champions"
"13471.0",1,"4","2531.58",5,4,4,13,"Champions"
"17554.0",1,"5","1952.45",5,4,4,13,"Champions"
"14719.0",1,"5","1602.13",5,4,4,13,"Champions"
"13924.0",1,"6","1838.85",5,4,4,13,"Champions"
"16358.0",1,"5","2919.65",5,4,4,13,"Champions"
"12912.0",2,"5","1662.30",5,4,4,13,"Champions"
"14708.0",2,"5","2212.28",5,4,4,13,"Champions"
"13949.0",2,"6","2427.32",5,4,4,13,"Champions"
"14904.0",2,"4","1640.64",5,4,4,13,"Champions"
"17434.0",2,"7","2373.82",5,4,4,13,"Champions"
"13743.0",2,"7","1341.60",5,4,4,13,"Champions"
"16000.0",2,"3","12393.70",5,3,5,13,"Loyal Customers"
"16620.0",3,"6","1758.93",5,4,4,13,"Champions"
"15157.0",3,"5","2654.11",5,4,4,13,"Champions"
"17290.0",3,"8","1440.96",5,4,4,13,"Champions"
"17666.0",3,"5","2047.80",5,4,4,13,"Champions"
"16949.0",3,"6","1286.27",5,4,4,13,"Champions"
"14216.0",3,"5","2150.04",5,4,4,13,"Champions"
"13994.0",3,"6","2313.14",5,4,4,13,"Champions"
"14121.0",3,"4","2780.15",5,4,4,13,"Champions"
"16569.0",3,"5","1455.23",5,4,4,13,"Champions"
"13507.0",3,"4","2479.16",5,4,4,13,"Champions"
"14071.0",3,"8","1424.00",5,4,4,13,"Champions"
"15822.0",3,"6","1840.06",5,4,4,13,"Champions"
"16929.0",3,"7","1295.39",5,4,4,13,"Champions"
"16201.0",3,"5","2112.12",5,4,4,13,"Champions"
"16790.0",3,"6","1545.62",5,4,4,13,"Champions"
"17744.0",3,"7","2649.14",5,4,4,13,"Champions"
"15392.0",4,"7","2911.62",5,4,4,13,"Champions"
"16500.0",4,"9","843.91",5,5,3,13,"Loyal Customers"
"15932.0",4,"8","2495.87",5,4,4,13,"Champions"
"14075.0",4,"5","1724.87",5,4,4,13,"Champions"
"16910.0",4,"8","1510.06",5,4,4,13,"Champions"
"14696.0",4,"8","2767.90",5,4,4,13,"Champions"
